tracking_timestamp_us,left_yaw_rads_cpf,right_yaw_rads_cpf,pitch_rads_cpf,depth_m,left_yaw_low_rads_cpf,right_yaw_low_rads_cpf,pitch_low_rads_cpf,left_yaw_high_rads_cpf,right_yaw_high_rads_cpf,pitch_high_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf,session_uid
498048003,-0.6314713954925537,-0.6508222818374634,-0.0729535892605781,2.6135128003789703,-0.6798900365829468,-0.6800575256347656,-0.1083697006106376,-0.5866677761077881,-0.6230120062828064,-0.0276402849704027,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498059107,-0.6595542430877686,-0.6872652769088745,-0.0663251355290412,1.779444576600557,-0.7047899961471558,-0.7163819074630737,-0.1002154573798179,-0.617506742477417,-0.6594836711883545,-0.0235502962023019,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498070211,-0.6583874225616455,-0.6638715267181396,-0.0618394389748573,4.0,-0.7036311626434326,-0.6920587420463562,-0.0946201756596565,-0.616541862487793,-0.6373456120491028,-0.0191868208348751,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498081315,-0.6426438093185425,-0.635855495929718,-0.078225277364254,4.0,-0.6914017200469971,-0.6632561087608337,-0.1111081019043922,-0.597716748714447,-0.6106046438217163,-0.034885473549366,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498092419,-0.6271376609802246,-0.6209931373596191,-0.0769058912992477,4.0,-0.6783260107040405,-0.6476413607597351,-0.109731301665306,-0.5800769925117493,-0.5970617532730103,-0.0324491411447525,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498103523,-0.6075124740600586,-0.6130069494247437,-0.0982796996831893,4.0,-0.657696008682251,-0.6396329998970032,-0.1316902041435241,-0.5611528158187866,-0.5889123678207397,-0.0539326630532741,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498114627,-0.5920993089675903,-0.5917642712593079,-0.1078065931797027,4.0,-0.6408418416976929,-0.6176313161849976,-0.1401961892843246,-0.5470383167266846,-0.5688273906707764,-0.0653617307543754,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498125731,-0.571509063243866,-0.575233519077301,-0.1110561713576316,4.0,-0.6192771792411804,-0.6005228757858276,-0.1423656642436981,-0.5277886390686035,-0.5533609390258789,-0.0693147927522659,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498136835,-0.55144202709198,-0.5602420568466187,-0.1214840114116668,4.0,-0.5977708101272583,-0.5851965546607971,-0.152367502450943,-0.5093059539794922,-0.5386630296707153,-0.080500490963459,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498147939,-0.526355504989624,-0.540870189666748,-0.1270108819007873,3.759455066454769,-0.5674493312835693,-0.5657581686973572,-0.1567775011062622,-0.488457441329956,-0.5191733837127686,-0.0878227278590202,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498159043,-0.4981926381587982,-0.519382119178772,-0.1361468732357025,2.6149976821920395,-0.5373089909553528,-0.5439018607139587,-0.1656566560268402,-0.462004005908966,-0.4979802072048187,-0.0973957777023315,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498170147,-0.4754356443881988,-0.5017121434211731,-0.1646106094121933,2.1395979136403076,-0.5085721015930176,-0.5264459848403931,-0.1935631930828094,-0.4440438151359558,-0.4796337783336639,-0.1284108459949493,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498181251,-0.4598594605922699,-0.484347403049469,-0.1708249747753143,2.3180433321354927,-0.4920739829540252,-0.5085738301277161,-0.1993191838264465,-0.4292685389518738,-0.4628515243530273,-0.1351147145032882,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498192355,-0.4431716203689575,-0.4629727900028229,-0.1710045933723449,2.894805155552598,-0.4736097455024719,-0.4868868887424469,-0.1988092064857483,-0.4141896367073059,-0.4419440925121307,-0.1358729004859924,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498203459,-0.4240397810935974,-0.4459940195083618,-0.1719307601451873,2.634299426851196,-0.4554052352905273,-0.4692333936691284,-0.1997173130512237,-0.394544243812561,-0.4255952835083008,-0.1359480917453766,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498214563,-0.4047525525093078,-0.4299498200416565,-0.1724770814180374,2.314341315085288,-0.4364179074764251,-0.4527155458927154,-0.2012562006711959,-0.3744525611400604,-0.4098025262355804,-0.1341849863529205,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498225667,-0.3897712826728821,-0.4085327386856079,-0.173203095793724,3.1338327348564348,-0.4245129823684692,-0.4311480820178985,-0.203203409910202,-0.3569253087043762,-0.3884895145893097,-0.1334459036588668,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498236771,-0.3717733025550842,-0.4023450016975403,-0.165853664278984,1.930920571872068,-0.4081445038318634,-0.4244862794876098,-0.1968144327402115,-0.3375476896762848,-0.3827875852584839,-0.124206468462944,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498247875,-0.3528760075569153,-0.3904646635055542,-0.1605795323848724,1.5790961561128625,-0.3944261968135834,-0.4119921624660492,-0.1929676681756973,-0.3136862814426422,-0.3714592456817627,-0.1158841177821159,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498258979,-0.3265585303306579,-0.380440205335617,-0.1612492203712463,1.1093599759219976,-0.3802216053009033,-0.4021623432636261,-0.1971160173416137,-0.2757671177387237,-0.3611021637916565,-0.1094382107257843,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498270083,-0.3045660853385925,-0.3597705066204071,-0.1634833514690399,1.0915898839862284,-0.350168377161026,-0.3816464245319366,-0.1976180076599121,-0.2620383501052856,-0.3403692245483398,-0.1126566380262374,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498281187,-0.2858701646327972,-0.3436747789382934,-0.1656867712736129,1.0490533312805033,-0.3257987201213836,-0.3649348020553589,-0.198337435722351,-0.2484583854675293,-0.3246714472770691,-0.117688201367855,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498292291,-0.2648906707763672,-0.3216288089752197,-0.1619407385587692,1.0755899698140794,-0.3035028874874115,-0.343291699886322,-0.1953502893447876,-0.2291310578584671,-0.3015355467796325,-0.111892893910408,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498303395,-0.2504224777221679,-0.321559190750122,-0.1634831130504608,0.8598558920520676,-0.2851307094097137,-0.3430347442626953,-0.1964661180973053,-0.2179576903581619,-0.30158132314682,-0.1147884055972099,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498314499,-0.3023432493209839,-0.3854947090148926,-0.150524616241455,0.7201023940380386,-0.3365615010261535,-0.4075251221656799,-0.1825747340917587,-0.2697372734546661,-0.3659585118293762,-0.1061813384294509,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498325603,-0.3977802991867065,-0.4554049074649811,-0.1471323668956756,1.004041272220153,-0.4394702613353729,-0.4788212776184082,-0.1800056397914886,-0.3585507869720459,-0.4341118931770324,-0.1034051179885864,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498336707,-0.4724246263504028,-0.5206454992294312,-0.1066483482718467,1.1535668718130885,-0.5142332911491394,-0.5458831787109375,-0.1389746516942978,-0.4342144131660461,-0.4977900087833404,-0.0642377287149429,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498347811,-0.5567734241485596,-0.5722122192382812,-0.0862273126840591,3.4566731983403973,-0.6018686294555664,-0.5991743206977844,-0.1186924278736114,-0.5159949064254761,-0.5474655032157898,-0.0439794734120368,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498358915,-0.5902907252311707,-0.5891228318214417,-0.0932547971606254,4.0,-0.634343683719635,-0.6174265742301941,-0.1266883015632629,-0.5493409633636475,-0.5622350573539734,-0.0514588691294193,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498370019,-0.5678598284721375,-0.5833541750907898,-0.1005667224526405,3.4229409008090887,-0.6105503439903259,-0.6097263693809509,-0.131525307893753,-0.5286184549331665,-0.5598309636116028,-0.0612590536475181,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498381123,-0.5523768067359924,-0.5734866857528687,-0.1021633595228195,2.5332500993367324,-0.5948776602745056,-0.5992735624313354,-0.1326677054166793,-0.513414740562439,-0.5505738854408264,-0.063311867415905,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498392227,-0.5521203875541687,-0.5609263777732849,-0.105464830994606,4.0,-0.5937401056289673,-0.5864266157150269,-0.1351319253444671,-0.514183759689331,-0.5382791757583618,-0.0677245333790779,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498403331,-0.5411880016326904,-0.5465762615203857,-0.1108537316322326,4.0,-0.5820134282112122,-0.5718122720718384,-0.1402506530284881,-0.5040444731712341,-0.5240292549133301,-0.0736145824193954,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498414435,-0.5204854607582092,-0.5382441282272339,-0.1124884635210037,3.0764404853028187,-0.5606116056442261,-0.5630709528923035,-0.1418934762477874,-0.4839228987693786,-0.5162292718887329,-0.0747522562742233,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498425539,-0.4986298084259033,-0.5211986899375916,-0.1295855045318603,2.4519458657844115,-0.5360627770423889,-0.5457941889762878,-0.1584288626909256,-0.4640100002288818,-0.499431848526001,-0.0928182229399681,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498436643,-0.4778168201446533,-0.508986234664917,-0.1406089216470718,1.793767387373007,-0.5126859545707703,-0.5332338213920593,-0.1692863404750824,-0.4448808431625366,-0.4876520037651062,-0.1041847616434097,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498447747,-0.4700056910514831,-0.4952114820480346,-0.1534377336502075,2.2345167135338757,-0.5033933520317078,-0.5194392204284668,-0.1819584369659423,-0.438259482383728,-0.4737480282783508,-0.1181605085730552,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498458851,-0.4593762755393982,-0.4860662817955017,-0.1682229936122894,2.1253307166135005,-0.4911937117576599,-0.5102800726890564,-0.1963687390089035,-0.4295627474784851,-0.4646759629249573,-0.1332293599843979,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498469955,-0.454677402973175,-0.4708423316478729,-0.1740943193435669,3.530265362834461,-0.4860219955444336,-0.4952223300933838,-0.2021038234233856,-0.4251884520053863,-0.449272096157074,-0.1392646729946136,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498481059,-0.4424716234207153,-0.463154137134552,-0.1845899820327758,2.7773081955885512,-0.4705252349376678,-0.486748456954956,-0.2114864587783813,-0.4157630205154419,-0.4425492882728576,-0.151194155216217,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498492163,-0.435217022895813,-0.4554168581962585,-0.1883882284164428,2.855928917126662,-0.4645620286464691,-0.4789624214172363,-0.2158066928386688,-0.4070892333984375,-0.4349800944328308,-0.1541477590799331,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498503267,-0.4294833540916443,-0.4522916674613952,-0.1953594386577606,2.53758953070593,-0.4584123492240906,-0.4758089184761047,-0.2225308120250702,-0.4018066525459289,-0.4319195747375488,-0.1611593961715698,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498514371,-0.4233087301254272,-0.4458309710025787,-0.2039523422718048,2.5813869944649106,-0.4543898701667785,-0.4689840674400329,-0.2317385375499725,-0.3932933807373047,-0.4258639216423034,-0.1682290136814117,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498525475,-0.4144197702407837,-0.4417302310466766,-0.2111538648605346,2.1380526489336855,-0.4435171484947204,-0.4647231101989746,-0.2384127378463745,-0.3859397768974304,-0.422097384929657,-0.1766270697116851,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498536579,-0.4099473357200622,-0.4341271221637726,-0.2166826128959655,2.424202284110846,-0.4431383013725281,-0.4574512541294098,-0.2455440014600753,-0.3773297071456909,-0.4139938354492187,-0.1793444454669952,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498547683,-0.4051007628440857,-0.4262154102325439,-0.2224393934011459,2.7873694492577408,-0.4406532943248749,-0.4493448138236999,-0.2518545985221863,-0.3704627454280853,-0.4061819612979889,-0.1837754398584365,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498558787,-0.3979864120483398,-0.4143572449684143,-0.2266176491975784,3.613563922466617,-0.4437882304191589,-0.4374543130397796,-0.2584667205810547,-0.3535149097442627,-0.3943089544773102,-0.1827968508005142,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498569891,-0.3913509249687195,-0.4114314317703247,-0.2277016639709472,2.9528746851976173,-0.4455420970916748,-0.4343456625938415,-0.2618203163146972,-0.3383003175258636,-0.3915876746177673,-0.1807712614536285,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498580995,-0.3815571665763855,-0.4046166539192199,-0.2322146594524383,2.583086504724825,-0.4297298491001129,-0.4274601936340332,-0.2650535106658935,-0.3344693481922149,-0.3847880363464355,-0.1868602037429809,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498592099,-0.3738936185836792,-0.396341472864151,-0.2342619597911834,2.6636765609237227,-0.4501565396785736,-0.424864113330841,-0.2747303545475006,-0.3002579808235168,-0.370618462562561,-0.1723056882619857,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498603203,-0.367434412240982,-0.3961249589920044,-0.2330162525177002,2.086440927698657,-0.4622547030448913,-0.4212248921394348,-0.2773117125034332,-0.2758350074291229,-0.3733904361724853,-0.1652238070964813,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498614307,-0.3574047386646271,-0.3885833323001861,-0.2355430126190185,1.927943517838482,-0.4510800242424011,-0.41099813580513,-0.278885155916214,-0.26679128408432,-0.3687986135482788,-0.1696326285600662,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498625411,-0.346365749835968,-0.3838374614715576,-0.2401996701955795,1.610835421201005,-0.5122448205947876,-0.4058842062950134,-0.3002070486545563,-0.1853571832180023,-0.3647744953632355,-0.1487030386924743,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498636515,-0.3338450193405151,-0.3832404613494873,-0.2393618524074554,1.224850012501767,-0.5480906963348389,-0.4078051447868347,-0.3109273314476013,-0.1272129416465759,-0.3613302707672119,-0.1251428425312042,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498647619,-0.3257623016834259,-0.3769434094429016,-0.2405614256858825,1.185718498263922,-0.6161008477210999,-0.410870611667633,-0.3314595520496368,-0.0452687069773674,-0.3461306095123291,-0.0912448167800903,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498658723,-0.3234627842903137,-0.3738445043563843,-0.2445904314517974,1.2068568965422295,-0.6051247119903564,-0.4097164571285248,-0.333736777305603,-0.0524131879210472,-0.3410857319831848,-0.0954267457127571,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498669827,-0.2926068902015686,-0.3746262192726135,-0.2510240077972412,0.7463339376253536,-0.7528320550918579,-0.4136438369750976,-0.3807415962219238,0.1504332721233368,-0.3381417989730835,-0.0309654287993907,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498680931,-0.287138819694519,-0.3711912930011749,-0.2565395832061767,0.7303794680793823,-0.7458876967430115,-0.4110741019248962,-0.3859628140926361,0.153664082288742,-0.334022581577301,-0.0351336561143398,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498692035,-0.2767769694328308,-0.3709787130355835,-0.2603949308395386,0.653426265629785,-0.7733649611473083,-0.4040484130382538,-0.3960318863391876,0.2000349014997482,-0.3405472338199615,-0.0286763105541467,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498703139,-0.2938131690025329,-0.3696001172065735,-0.262358009815216,0.8105063247815376,-0.6925038695335388,-0.3968355655670166,-0.3747331798076629,0.0887222290039062,-0.3451103568077087,-0.0711105018854141,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498714243,-0.2663565576076507,-0.3642541766166687,-0.2621467411518097,0.6308827520173743,-0.8205209970474243,-0.4018649458885193,-0.4115025103092193,0.264927327632904,-0.329031765460968,-0.0013311170041561,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498725347,-0.2742422223091125,-0.3616390824317932,-0.2633856534957886,0.706366685246153,-0.7553565502166748,-0.4294865727424621,-0.4050652384757995,0.1868493854999542,-0.2975143790245056,-0.0072294194251298,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498736451,-0.2798355221748352,-0.3627708852291107,-0.2600600719451904,0.7429347757223398,-0.7325164079666138,-0.3991120457649231,-0.385880559682846,0.1525176018476486,-0.3293197154998779,-0.03504453971982,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498747555,-0.2623005211353302,-0.3534373641014099,-0.2554366886615753,0.6783807977632518,-0.777328610420227,-0.3998087048530578,-0.397980272769928,0.2295820116996765,-0.3097844123840332,0.0018934123218059,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498758659,-0.2596130073070526,-0.3450787663459778,-0.2553543746471405,0.72477539694192,-0.7388255000114441,-0.3984639644622803,-0.3926040530204773,0.1989710628986358,-0.294703871011734,-0.0092600341886281,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498769763,-0.261855810880661,-0.3373786211013794,-0.2543835639953613,0.8208523141578408,-0.6403335332870483,-0.3797046542167663,-0.3663821816444397,0.0985560193657875,-0.2979212403297424,-0.0533218830823898,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498780867,-0.2642832398414612,-0.332569807767868,-0.2510744035243988,0.9075572855348044,-0.519509494304657,-0.3802005648612976,-0.3367414474487304,-0.021547794342041,-0.2877693176269531,-0.0941967815160751,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498791971,-0.239342600107193,-0.3536791205406189,-0.2508791387081146,0.5419566963796478,-0.7865583896636963,-0.4137322008609772,-0.4048231244087219,0.2820659875869751,-0.2969214916229248,0.0285338722169399,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498803075,-0.2437975257635116,-0.4099477529525757,-0.2563969492912292,0.3691332705966957,-0.7456260919570923,-0.4594731032848358,-0.4041178226470947,0.2409100532531738,-0.3631573319435119,-0.0203749667853117,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498814179,-0.3964179158210754,-0.4458415508270263,-0.2708629667758941,1.1998431944571848,-0.6450885534286499,-0.5338767766952515,-0.3677747845649719,-0.153782844543457,-0.3632873892784118,-0.1061409935355186,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498825283,-0.425506979227066,-0.4561411738395691,-0.2736149728298187,1.9187450829489432,-0.551692008972168,-0.5583635568618774,-0.346504271030426,-0.3016314208507538,-0.3595831394195556,-0.1454991847276687,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498836387,-0.3954372406005859,-0.4386395812034607,-0.2735955715179443,1.3762367789008494,-0.6039118766784668,-0.4949474632740021,-0.351896584033966,-0.1917438954114914,-0.3853728771209717,-0.1444407105445861,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498847491,-0.3862941861152649,-0.4259674549102783,-0.2758654952049255,1.5071166111368886,-0.6285420060157776,-0.4750264585018158,-0.3594995737075805,-0.1500944793224334,-0.3797656595706939,-0.1390516906976699,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498858595,-0.3808256983757019,-0.4137200117111206,-0.2749054729938507,1.8246488869811996,-0.6208176612854004,-0.4572530090808868,-0.3560806214809418,-0.1479664146900177,-0.3736320734024048,-0.1425365805625915,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498869699,-0.3709533512592315,-0.4049626886844635,-0.2685633599758148,1.7693617178563796,-0.594773530960083,-0.4536435008049011,-0.3478899002075195,-0.1536589562892913,-0.3600625395774841,-0.1379577368497848,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498880803,-0.3531027138233185,-0.3989538550376892,-0.2673364579677582,1.3185923827277,-0.6092419624328613,-0.4477944374084472,-0.3545556664466858,-0.1043778210878372,-0.3536799550056457,-0.1235984861850738,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498891907,-0.3258252143859863,-0.3997239470481872,-0.2642931044101715,0.8217637814193477,-0.6711560487747192,-0.455399751663208,-0.3743888139724731,0.0088714808225631,-0.3473551273345947,-0.0807051658630371,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498903011,-0.310998260974884,-0.392386257648468,-0.2555137574672699,0.7478000486583082,-0.7008930444717407,-0.4501034617424011,-0.3767212629318237,0.0661550611257553,-0.3382653594017029,-0.0543159842491149,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498914115,-0.2806566953659057,-0.3866482973098755,-0.2528193593025207,0.5775453045144752,-0.6689870953559875,-0.4342833757400512,-0.3727365434169769,0.0941993296146392,-0.3419694304466247,-0.0597446262836456,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498925219,-0.2661887407302856,-0.3794300854206085,-0.2504857778549194,0.5423165900064343,-0.7382273077964783,-0.4455202221870422,-0.3931093513965606,0.1873213052749633,-0.3169157803058624,-0.007947539910674,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498936323,-0.3085293471813202,-0.3772562146186828,-0.2508789300918579,0.8877418909582964,-0.7259558439254761,-0.4269068241119385,-0.3738768100738525,0.0927520021796226,-0.3307525515556335,-0.0378533378243446,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498947427,-0.303663045167923,-0.3698452115058899,-0.2477006614208221,0.9233461724747966,-0.7210096716880798,-0.4290058016777038,-0.3733260631561279,0.0975001007318496,-0.3138694763183594,-0.0258453469723463,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498958531,-0.3059130311012268,-0.371722936630249,-0.2468134313821792,0.9276778350893118,-0.6954663991928101,-0.4394911527633667,-0.3685713112354278,0.068984717130661,-0.3074422478675842,-0.0297687258571386,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498969635,-0.3085029721260071,-0.3696221709251404,-0.2449778616428375,0.9984222440083294,-0.6594200134277344,-0.4578350782394409,-0.3643752336502075,0.0295558348298072,-0.2861707806587219,-0.0284413751214742,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498980739,-0.316754400730133,-0.3702960312366485,-0.2439358234405517,1.1376455993975745,-0.5983102321624756,-0.4418654441833496,-0.3433069288730621,-0.0448797494173049,-0.3021179139614105,-0.0655167326331138,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
498991843,-0.3191657066345215,-0.3690007627010345,-0.2498507052659988,1.2236693664726743,-0.5900590419769287,-0.4508154988288879,-0.3495580852031708,-0.0570457503199577,-0.2914876639842987,-0.0693954974412918,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
499002947,-0.3114311993122101,-0.3716837465763092,-0.2470846176147461,1.0123292698468664,-0.6291854381561279,-0.4417017102241516,-0.3536295294761657,-0.0057872161269187,-0.3047252893447876,-0.0537650883197784,0.0315,0.0,0.0,-0.0315,0.0,0.0,78b32e6d-c45a-4be4-b796-ac37f8e13a8a
